Type,Size,Time
Dot_Product,15000000,0.0704486
Dot_Product,15000000,0.0712567
Dot_Product,15000000,0.0741665
Dot_Product,15000000,0.0704155
Dot_Product,15000000,0.0714879
Dot_Product,15000000,0.0715807
Dot_Product,15000000,0.0695956
Dot_Product,15000000,0.0700049
Mat_Mult,500,0.0006919
Mat_Mult,500,0.0008808
Mat_Mult,500,0.0005258
Mat_Mult,500,0.0006037
Mat_Mult,500,0.0007251
Mat_Mult,500,0.0008245
Mat_Mult,500,0.000568
Mat_Mult,500,0.0008091
Mat_Mult,500,0.0005433
Mat_Mult,500,0.0005789
Mat_Mult,1000,0.0024917
Mat_Mult,1000,0.0023749
Mat_Mult,1000,0.0024205
Mat_Mult,1000,0.0176547
Mat_Mult,1000,0.0019715
Mat_Mult,1000,0.0020643
Mat_Mult,1000,0.0020909
Mat_Mult,1000,0.0020498
Mat_Mult,1000,0.001987
Mat_Mult,1000,0.0021092
Mat_Mult,1500,0.0049348
Mat_Mult,1500,0.0044062
Mat_Mult,1500,0.0041501
Mat_Mult,1500,0.0100399
Mat_Mult,1500,0.0042138
Mat_Mult,1500,0.00417
Mat_Mult,1500,0.0078596
Mat_Mult,1500,0.0042087
Mat_Mult,1500,0.004364
Mat_Mult,1500,0.0050295
Mat_Mult,2000,0.0108934
Mat_Mult,2000,0.0090636
Mat_Mult,2000,0.011439
Mat_Mult,2000,0.0073969
Mat_Mult,2000,0.0078129
Mat_Mult,2000,0.0125262
Mat_Mult,2000,0.0085435
Mat_Mult,2000,0.0074437
Mat_Mult,2000,0.0126715
Mat_Mult,2000,0.0077029
Mat_Mult,2500,0.0157884
Mat_Mult,2500,0.0136059
Mat_Mult,2500,0.0187114
Mat_Mult,2500,0.0138095
Mat_Mult,2500,0.018459
Mat_Mult,2500,0.0132948
Mat_Mult,2500,0.0188097
Mat_Mult,2500,0.0135591
Mat_Mult,2500,0.019286
Mat_Mult,2500,0.0141033
Mat_Mult,3000,0.0239377
Mat_Mult,3000,0.0173019
Mat_Mult,3000,0.0245829
Mat_Mult,3000,0.0177169
Mat_Mult,3000,0.0242877
Mat_Mult,3000,0.0166954
Mat_Mult,3000,0.0245764
Mat_Mult,3000,0.0170865
Mat_Mult,3000,0.0252694
Mat_Mult,3000,0.017969
Mat_Mult,3500,0.0305976
Mat_Mult,3500,0.0293408
Mat_Mult,3500,0.0268927
Mat_Mult,3500,0.0355323
Mat_Mult,3500,0.0245594
Mat_Mult,3500,0.0336395
Mat_Mult,3500,0.0250354
Mat_Mult,3500,0.0325756
Mat_Mult,3500,0.022768
Mat_Mult,3500,0.0333906
Mat_Mult,4000,0.0353089
Mat_Mult,4000,0.0351961
Mat_Mult,4000,0.0356806
Mat_Mult,4000,0.0384966
Mat_Mult,4000,0.0361807
Mat_Mult,4000,0.0378305
Mat_Mult,4000,0.0393106
Mat_Mult,4000,0.0453579
Mat_Mult,4000,0.0396555
Mat_Mult,4000,0.0380445
Mat_Mult,4500,0.0466142
Mat_Mult,4500,0.0478655
Mat_Mult,4500,0.0451292
Mat_Mult,4500,0.0533678
Mat_Mult,4500,0.0462242
Mat_Mult,4500,0.0506397
Mat_Mult,4500,0.0451935
Mat_Mult,4500,0.0477909
Mat_Mult,4500,0.0509697
Mat_Mult,4500,0.047015
Mat_Mult,5000,0.0567637
Mat_Mult,5000,0.0577289
Mat_Mult,5000,0.0580744
Mat_Mult,5000,0.0576931
Mat_Mult,5000,0.0568729
Mat_Mult,5000,0.0576707
Mat_Mult,5000,0.0583207
Mat_Mult,5000,0.0609364
Mat_Mult,5000,0.0600332
Mat_Mult,5000,0.0580634
Mat_Mult,5500,0.0708221
Mat_Mult,5500,0.0756015
Mat_Mult,5500,0.07101
Mat_Mult,5500,0.068779
Mat_Mult,5500,0.0811926
Mat_Mult,5500,0.0781491
Mat_Mult,5500,0.0694484
Mat_Mult,5500,0.0693599
Mat_Mult,5500,0.069848
Mat_Mult,5500,0.0685295
Mat_Mult,6000,0.0829585
Mat_Mult,6000,0.0895962
Mat_Mult,6000,0.0966698
Mat_Mult,6000,0.1040294
Mat_Mult,6000,0.0817636
Mat_Mult,6000,0.0843854
Mat_Mult,6000,0.0877384
Mat_Mult,6000,0.0866307
Mat_Mult,6000,0.0833967
Mat_Mult,6000,0.0820258
Mat_Mult,6500,0.0950032
Mat_Mult,6500,0.0977977
Mat_Mult,6500,0.1148462
Mat_Mult,6500,0.2426335
Mat_Mult,6500,0.2258407
Mat_Mult,6500,0.095903
Mat_Mult,6500,0.098246
Mat_Mult,6500,0.1009375
Mat_Mult,6500,0.0962239
Mat_Mult,6500,0.1204345
Mat_Mult,7000,0.1093382
Mat_Mult,7000,0.1156921
Mat_Mult,7000,0.110226
Mat_Mult,7000,0.1212992
Mat_Mult,7000,0.1121906
Mat_Mult,7000,0.1118578
Mat_Mult,7000,0.1126508
Mat_Mult,7000,0.1169348
Mat_Mult,7000,0.117529
Mat_Mult,7000,0.1122959
Mat_Mult,7500,0.1319447
Mat_Mult,7500,0.1289665
Mat_Mult,7500,0.1321735
Mat_Mult,7500,0.1271588
Mat_Mult,7500,0.126791
Mat_Mult,7500,0.1287762
Mat_Mult,7500,0.1336696
Mat_Mult,7500,0.1268991
Mat_Mult,7500,0.1307608
Mat_Mult,7500,0.132974
Mat_Mult,8000,0.145254
Mat_Mult,8000,0.1434511
Mat_Mult,8000,0.1425851
Mat_Mult,8000,0.1458304
Mat_Mult,8000,0.1519218
Mat_Mult,8000,0.152537
Mat_Mult,8000,0.1445779
Mat_Mult,8000,0.1431488
Mat_Mult,8000,0.1452679
Mat_Mult,8000,0.1558399
Mat_Mult,8500,0.1620463
Mat_Mult,8500,0.1669346
Mat_Mult,8500,0.1619723
Mat_Mult,8500,0.1891991
Mat_Mult,8500,0.1648947
Mat_Mult,8500,0.1637002
Mat_Mult,8500,0.1828423
Mat_Mult,8500,0.1663167
Mat_Mult,8500,0.1665339
Mat_Mult,8500,0.1705004
Mat_Mult,9000,0.1765872
Mat_Mult,9000,0.1762051
Mat_Mult,9000,0.1832448
Mat_Mult,9000,0.1898289
Mat_Mult,9000,0.188575
Mat_Mult,9000,0.1870625
Mat_Mult,9000,0.1836984
Mat_Mult,9000,0.189002
Mat_Mult,9000,0.19438
Mat_Mult,9000,0.1835644
Mat_Mult,9500,0.2016372
Mat_Mult,9500,0.2127111
Mat_Mult,9500,0.2049991
Mat_Mult,9500,0.2345157
Mat_Mult,9500,0.2059676
Mat_Mult,9500,0.2046889
Mat_Mult,9500,0.2031016
Mat_Mult,9500,0.2127294
Mat_Mult,9500,0.2175685
Mat_Mult,9500,0.2113448
Mat_Mult,10000,0.2239316
Mat_Mult,10000,0.2374745
Mat_Mult,10000,0.2609658
Mat_Mult,10000,0.3643004
Mat_Mult,10000,0.3903664
Mat_Mult,10000,0.2449083
Mat_Mult,10000,0.2330029
Mat_Mult,10000,0.2238242
Mat_Mult,10000,0.2489696
Mat_Mult,10000,0.2458274
Mat_Mult,10500,0.2890763
Mat_Mult,10500,0.259218
Mat_Mult,10500,0.2820821
Mat_Mult,10500,0.2902027
Mat_Mult,10500,0.3023607
Mat_Mult,10500,0.2469162
Mat_Mult,10500,0.2823858
Mat_Mult,10500,0.2667824
Mat_Mult,10500,0.2741454
Mat_Mult,10500,0.2493995
Mat_Mult,11000,0.283853
Mat_Mult,11000,0.2787522
Mat_Mult,11000,0.2746163
Mat_Mult,11000,0.317878
Mat_Mult,11000,0.2908072
Mat_Mult,11000,0.3021713
Mat_Mult,11000,0.2738409
Mat_Mult,11000,0.2946656
Mat_Mult,11000,0.279683
Mat_Mult,11000,0.2790166
Mat_Mult,11500,0.3014449
Mat_Mult,11500,0.3120902
Mat_Mult,11500,0.3165753
Mat_Mult,11500,0.2974197
Mat_Mult,11500,0.31565
Mat_Mult,11500,0.3032256
Mat_Mult,11500,0.2985402
Mat_Mult,11500,0.2977175
Mat_Mult,11500,0.3051851
Mat_Mult,11500,0.2946652
Mat_Mult,12000,0.3285337
Mat_Mult,12000,0.3290554
Mat_Mult,12000,0.3418931
Mat_Mult,12000,0.3307641
Mat_Mult,12000,0.3572357
Mat_Mult,12000,0.3332844
Mat_Mult,12000,0.3187104
Mat_Mult,12000,0.3558131
Mat_Mult,12000,0.3239795
Mat_Mult,12000,0.3285321
Mat_Mult,12500,0.3547778
Mat_Mult,12500,0.3519826
Mat_Mult,12500,0.3752274
Mat_Mult,12500,0.3575916
Mat_Mult,12500,0.3388173
Mat_Mult,12500,0.3518961
Mat_Mult,12500,0.34715
Mat_Mult,12500,0.341295
Mat_Mult,12500,0.3870375
Mat_Mult,12500,0.3643387
Mat_Mult,13000,0.3903906
Mat_Mult,13000,0.3983258
Mat_Mult,13000,0.3824746
Mat_Mult,13000,0.3960014
Mat_Mult,13000,0.4100972
Mat_Mult,13000,0.4076921
Mat_Mult,13000,0.4114801
Mat_Mult,13000,0.3859283
Mat_Mult,13000,0.386929
Mat_Mult,13000,0.3959643
Mat_Mult,13500,0.3937711
Mat_Mult,13500,0.4159579
Mat_Mult,13500,0.410304
Mat_Mult,13500,0.4268742
Mat_Mult,13500,0.4153408
Mat_Mult,13500,0.4299598
Mat_Mult,13500,0.4181293
Mat_Mult,13500,0.4088443
Mat_Mult,13500,0.4264357
Mat_Mult,13500,0.4138463
Mat_Mult,14000,0.4434066
Mat_Mult,14000,0.4713214
Mat_Mult,14000,0.444813
Mat_Mult,14000,0.4779933
Mat_Mult,14000,0.460786
Mat_Mult,14000,0.4577279
Mat_Mult,14000,0.4625914
Mat_Mult,14000,0.495974
Mat_Mult,14000,0.4646433
Mat_Mult,14000,0.4669113
Mat_Mult,14500,0.4977355
Mat_Mult,14500,0.5067497
Mat_Mult,14500,0.5341071
Mat_Mult,14500,0.521375
Mat_Mult,14500,0.5478554
Mat_Mult,14500,0.5529839
Mat_Mult,14500,0.4801502
Mat_Mult,14500,0.4840203
Mat_Mult,14500,0.4812349
Mat_Mult,14500,0.4879022
Mat_Mult,15000,0.497754
Mat_Mult,15000,0.5268483
Mat_Mult,15000,0.5411019
Mat_Mult,15000,0.6518498
Mat_Mult,15000,0.6204896
Mat_Mult,15000,0.5214246
Mat_Mult,15000,0.5226759
Mat_Mult,15000,0.5184071
Mat_Mult,15000,0.5199034
Mat_Mult,15000,0.5400072
